역명,호선,측정일시,초미세먼지(내부),운행횟수,자치구,초미세먼지(외부)
개화산(5),5호선,2021042705,19.6,438.0,강서구,21.0
김포공항(5),5호선,2021042705,19.4,438.0,강서구,21.0
까치산(5),5호선,2021042705,21.9,438.0,강서구,21.0
발산(5),5호선,2021042705,21.5,438.0,강서구,21.0
방화(5),5호선,2021042705,25.3,438.0,강서구,21.0
송정(5),5호선,2021042705,19.3,438.0,강서구,21.0
우장산(5),5호선,2021042705,16.3,438.0,강서구,21.0
화곡(5),5호선,2021042705,17.3,438.0,강서구,21.0
개화산(5),5호선,2021042706,27.0,438.0,강서구,17.0
김포공항(5),5호선,2021042706,17.0,438.0,강서구,17.0
까치산(5),5호선,2021042706,18.8,438.0,강서구,17.0
발산(5),5호선,2021042706,22.0,438.0,강서구,17.0
방화(5),5호선,2021042706,30.1,438.0,강서구,17.0
송정(5),5호선,2021042706,12.6,438.0,강서구,17.0
우장산(5),5호선,2021042706,17.3,438.0,강서구,17.0
화곡(5),5호선,2021042706,23.8,438.0,강서구,17.0
개화산(5),5호선,2021042707,22.2,438.0,강서구,16.0
김포공항(5),5호선,2021042707,22.9,438.0,강서구,16.0
까치산(5),5호선,2021042707,20.8,438.0,강서구,16.0
발산(5),5호선,2021042707,20.0,438.0,강서구,16.0
방화(5),5호선,2021042707,13.7,438.0,강서구,16.0
송정(5),5호선,2021042707,14.8,438.0,강서구,16.0
우장산(5),5호선,2021042707,24.0,438.0,강서구,16.0
화곡(5),5호선,2021042707,24.6,438.0,강서구,16.0
개화산(5),5호선,2021042708,22.7,438.0,강서구,13.0
김포공항(5),5호선,2021042708,29.3,438.0,강서구,13.0
까치산(5),5호선,2021042708,25.1,438.0,강서구,13.0
발산(5),5호선,2021042708,18.1,438.0,강서구,13.0
방화(5),5호선,2021042708,11.0,438.0,강서구,13.0
송정(5),5호선,2021042708,10.0,438.0,강서구,13.0
우장산(5),5호선,2021042708,29.0,438.0,강서구,13.0
화곡(5),5호선,2021042708,33.5,438.0,강서구,13.0
개화산(5),5호선,2021042709,26.8,438.0,강서구,12.0
김포공항(5),5호선,2021042709,17.8,438.0,강서구,12.0
까치산(5),5호선,2021042709,39.0,438.0,강서구,12.0
발산(5),5호선,2021042709,18.1,438.0,강서구,12.0
방화(5),5호선,2021042709,14.8,438.0,강서구,12.0
송정(5),5호선,2021042709,14.3,438.0,강서구,12.0
우장산(5),5호선,2021042709,29.5,438.0,강서구,12.0
화곡(5),5호선,2021042709,42.2,438.0,강서구,12.0
개화산(5),5호선,2021042710,24.9,438.0,강서구,8.0
김포공항(5),5호선,2021042710,16.7,438.0,강서구,8.0
까치산(5),5호선,2021042710,29.4,438.0,강서구,8.0
발산(5),5호선,2021042710,19.0,438.0,강서구,8.0
방화(5),5호선,2021042710,16.7,438.0,강서구,8.0
송정(5),5호선,2021042710,13.7,438.0,강서구,8.0
우장산(5),5호선,2021042710,22.2,438.0,강서구,8.0
화곡(5),5호선,2021042710,37.8,438.0,강서구,8.0
개화산(5),5호선,2021042711,30.5,438.0,강서구,10.0
김포공항(5),5호선,2021042711,13.3,438.0,강서구,10.0
까치산(5),5호선,2021042711,28.4,438.0,강서구,10.0
발산(5),5호선,2021042711,17.9,438.0,강서구,10.0
방화(5),5호선,2021042711,17.2,438.0,강서구,10.0
송정(5),5호선,2021042711,20.4,438.0,강서구,10.0
우장산(5),5호선,2021042711,26.3,438.0,강서구,10.0
화곡(5),5호선,2021042711,31.5,438.0,강서구,10.0
개화산(5),5호선,2021042712,32.7,438.0,강서구,13.0
김포공항(5),5호선,2021042712,19.7,438.0,강서구,13.0
까치산(5),5호선,2021042712,44.1,438.0,강서구,13.0
발산(5),5호선,2021042712,29.7,438.0,강서구,13.0
방화(5),5호선,2021042712,18.1,438.0,강서구,13.0
송정(5),5호선,2021042712,27.8,438.0,강서구,13.0
우장산(5),5호선,2021042712,27.6,438.0,강서구,13.0
화곡(5),5호선,2021042712,40.9,438.0,강서구,13.0
개화산(5),5호선,2021042713,32.4,438.0,강서구,21.0
김포공항(5),5호선,2021042713,21.9,438.0,강서구,21.0
까치산(5),5호선,2021042713,47.5,438.0,강서구,21.0
발산(5),5호선,2021042713,32.9,438.0,강서구,21.0
방화(5),5호선,2021042713,17.9,438.0,강서구,21.0
송정(5),5호선,2021042713,23.8,438.0,강서구,21.0
우장산(5),5호선,2021042713,37.7,438.0,강서구,21.0
화곡(5),5호선,2021042713,42.9,438.0,강서구,21.0
개화산(5),5호선,2021042714,29.6,438.0,강서구,19.0
김포공항(5),5호선,2021042714,23.6,438.0,강서구,19.0
까치산(5),5호선,2021042714,52.2,438.0,강서구,19.0
발산(5),5호선,2021042714,43.3,438.0,강서구,19.0
방화(5),5호선,2021042714,20.4,438.0,강서구,19.0
송정(5),5호선,2021042714,30.4,438.0,강서구,19.0
우장산(5),5호선,2021042714,29.8,438.0,강서구,19.0
화곡(5),5호선,2021042714,44.9,438.0,강서구,19.0
개화산(5),5호선,2021042715,28.0,438.0,강서구,18.0
김포공항(5),5호선,2021042715,21.9,438.0,강서구,18.0
까치산(5),5호선,2021042715,49.9,438.0,강서구,18.0
발산(5),5호선,2021042715,34.2,438.0,강서구,18.0
방화(5),5호선,2021042715,19.5,438.0,강서구,18.0
송정(5),5호선,2021042715,28.3,438.0,강서구,18.0
우장산(5),5호선,2021042715,29.6,438.0,강서구,18.0
화곡(5),5호선,2021042715,49.5,438.0,강서구,18.0
개화산(5),5호선,2021042716,36.3,438.0,강서구,21.0
김포공항(5),5호선,2021042716,26.8,438.0,강서구,21.0
까치산(5),5호선,2021042716,55.9,438.0,강서구,21.0
발산(5),5호선,2021042716,28.4,438.0,강서구,21.0
방화(5),5호선,2021042716,19.6,438.0,강서구,21.0
송정(5),5호선,2021042716,29.5,438.0,강서구,21.0
우장산(5),5호선,2021042716,27.2,438.0,강서구,21.0
화곡(5),5호선,2021042716,51.4,438.0,강서구,21.0
개화산(5),5호선,2021042717,34.4,438.0,강서구,16.0
김포공항(5),5호선,2021042717,22.1,438.0,강서구,16.0
까치산(5),5호선,2021042717,49.7,438.0,강서구,16.0
발산(5),5호선,2021042717,29.6,438.0,강서구,16.0
방화(5),5호선,2021042717,20.8,438.0,강서구,16.0
송정(5),5호선,2021042717,28.7,438.0,강서구,16.0
우장산(5),5호선,2021042717,26.0,438.0,강서구,16.0
화곡(5),5호선,2021042717,48.3,438.0,강서구,16.0
개화산(5),5호선,2021042718,18.9,438.0,강서구,14.0
김포공항(5),5호선,2021042718,25.9,438.0,강서구,14.0
까치산(5),5호선,2021042718,38.0,438.0,강서구,14.0
발산(5),5호선,2021042718,26.9,438.0,강서구,14.0
방화(5),5호선,2021042718,14.7,438.0,강서구,14.0
송정(5),5호선,2021042718,21.2,438.0,강서구,14.0
우장산(5),5호선,2021042718,23.5,438.0,강서구,14.0
화곡(5),5호선,2021042718,37.9,438.0,강서구,14.0
개화산(5),5호선,2021042719,22.2,438.0,강서구,10.0
김포공항(5),5호선,2021042719,20.3,438.0,강서구,10.0
까치산(5),5호선,2021042719,40.9,438.0,강서구,10.0
발산(5),5호선,2021042719,19.3,438.0,강서구,10.0
방화(5),5호선,2021042719,9.3,438.0,강서구,10.0
송정(5),5호선,2021042719,12.5,438.0,강서구,10.0
우장산(5),5호선,2021042719,24.7,438.0,강서구,10.0
화곡(5),5호선,2021042719,41.6,438.0,강서구,10.0
개화산(5),5호선,2021042720,27.8,438.0,강서구,11.0
김포공항(5),5호선,2021042720,17.0,438.0,강서구,11.0
까치산(5),5호선,2021042720,34.9,438.0,강서구,11.0
발산(5),5호선,2021042720,13.8,438.0,강서구,11.0
방화(5),5호선,2021042720,15.0,438.0,강서구,11.0
송정(5),5호선,2021042720,18.0,438.0,강서구,11.0
우장산(5),5호선,2021042720,24.8,438.0,강서구,11.0
화곡(5),5호선,2021042720,47.4,438.0,강서구,11.0
개화산(5),5호선,2021042721,24.1,438.0,강서구,12.0
김포공항(5),5호선,2021042721,15.8,438.0,강서구,12.0
까치산(5),5호선,2021042721,36.7,438.0,강서구,12.0
발산(5),5호선,2021042721,18.7,438.0,강서구,12.0
방화(5),5호선,2021042721,17.7,438.0,강서구,12.0
송정(5),5호선,2021042721,23.0,438.0,강서구,12.0
우장산(5),5호선,2021042721,22.2,438.0,강서구,12.0
화곡(5),5호선,2021042721,34.1,438.0,강서구,12.0
개화산(5),5호선,2021042722,22.3,438.0,강서구,11.0
김포공항(5),5호선,2021042722,19.0,438.0,강서구,11.0
까치산(5),5호선,2021042722,36.2,438.0,강서구,11.0
발산(5),5호선,2021042722,20.6,438.0,강서구,11.0
방화(5),5호선,2021042722,19.7,438.0,강서구,11.0
송정(5),5호선,2021042722,19.7,438.0,강서구,11.0
우장산(5),5호선,2021042722,20.8,438.0,강서구,11.0
화곡(5),5호선,2021042722,31.6,438.0,강서구,11.0
개화산(5),5호선,2021042723,19.1,438.0,강서구,10.0
김포공항(5),5호선,2021042723,20.9,438.0,강서구,10.0
까치산(5),5호선,2021042723,33.4,438.0,강서구,10.0
발산(5),5호선,2021042723,21.0,438.0,강서구,10.0
방화(5),5호선,2021042723,22.1,438.0,강서구,10.0
송정(5),5호선,2021042723,19.1,438.0,강서구,10.0
우장산(5),5호선,2021042723,20.0,438.0,강서구,10.0
화곡(5),5호선,2021042723,28.3,438.0,강서구,10.0
광나루(5),5호선,2021042700,13.9,438.0,광진구,16.0
군자(5),5호선,2021042700,24.9,438.0,광진구,16.0
아차산(5),5호선,2021042700,62.5,438.0,광진구,16.0
건대입구(7),7호선,2021042700,19.0,420.0,광진구,16.0
군자(7),7호선,2021042700,16.9,420.0,광진구,16.0
어린이대공원(7),7호선,2021042700,25.4,420.0,광진구,16.0
중곡(7),7호선,2021042700,27.3,420.0,광진구,16.0
광나루(5),5호선,2021042701,20.6,438.0,광진구,16.0
군자(5),5호선,2021042701,21.0,438.0,광진구,16.0
아차산(5),5호선,2021042701,44.0,438.0,광진구,16.0
건대입구(7),7호선,2021042701,16.5,420.0,광진구,16.0
군자(7),7호선,2021042701,15.8,420.0,광진구,16.0
어린이대공원(7),7호선,2021042701,22.3,420.0,광진구,16.0
중곡(7),7호선,2021042701,14.8,420.0,광진구,16.0
광나루(5),5호선,2021042702,19.6,438.0,광진구,16.0
군자(5),5호선,2021042702,18.2,438.0,광진구,16.0
아차산(5),5호선,2021042702,35.2,438.0,광진구,16.0
건대입구(7),7호선,2021042702,11.7,420.0,광진구,16.0
군자(7),7호선,2021042702,12.3,420.0,광진구,16.0
어린이대공원(7),7호선,2021042702,15.3,420.0,광진구,16.0
중곡(7),7호선,2021042702,17.1,420.0,광진구,16.0
광나루(5),5호선,2021042703,18.8,438.0,광진구,16.0
군자(5),5호선,2021042703,17.4,438.0,광진구,16.0
아차산(5),5호선,2021042703,28.0,438.0,광진구,16.0
건대입구(7),7호선,2021042703,11.5,420.0,광진구,16.0
군자(7),7호선,2021042703,9.9,420.0,광진구,16.0
어린이대공원(7),7호선,2021042703,15.2,420.0,광진구,16.0
중곡(7),7호선,2021042703,14.7,420.0,광진구,16.0
광나루(5),5호선,2021042704,20.2,438.0,광진구,18.0
군자(5),5호선,2021042704,16.4,438.0,광진구,18.0
아차산(5),5호선,2021042704,24.7,438.0,광진구,18.0
건대입구(7),7호선,2021042704,12.7,420.0,광진구,18.0
군자(7),7호선,2021042704,11.1,420.0,광진구,18.0
어린이대공원(7),7호선,2021042704,12.8,420.0,광진구,18.0
중곡(7),7호선,2021042704,20.2,420.0,광진구,18.0
광나루(5),5호선,2021042705,21.3,438.0,광진구,18.0
군자(5),5호선,2021042705,13.4,438.0,광진구,18.0
아차산(5),5호선,2021042705,20.0,438.0,광진구,18.0
건대입구(7),7호선,2021042705,13.1,420.0,광진구,18.0
군자(7),7호선,2021042705,7.9,420.0,광진구,18.0
어린이대공원(7),7호선,2021042705,6.0,420.0,광진구,18.0
중곡(7),7호선,2021042705,13.9,420.0,광진구,18.0
광나루(5),5호선,2021042706,27.9,438.0,광진구,12.0
군자(5),5호선,2021042706,19.0,438.0,광진구,12.0
아차산(5),5호선,2021042706,20.5,438.0,광진구,12.0
건대입구(7),7호선,2021042706,14.8,420.0,광진구,12.0
군자(7),7호선,2021042706,15.0,420.0,광진구,12.0
어린이대공원(7),7호선,2021042706,13.4,420.0,광진구,12.0
중곡(7),7호선,2021042706,16.0,420.0,광진구,12.0
광나루(5),5호선,2021042707,28.4,438.0,광진구,18.0
군자(5),5호선,2021042707,35.2,438.0,광진구,18.0
아차산(5),5호선,2021042707,31.3,438.0,광진구,18.0
건대입구(7),7호선,2021042707,24.6,420.0,광진구,18.0
군자(7),7호선,2021042707,21.2,420.0,광진구,18.0
어린이대공원(7),7호선,2021042707,17.4,420.0,광진구,18.0
중곡(7),7호선,2021042707,22.8,420.0,광진구,18.0
광나루(5),5호선,2021042708,31.5,438.0,광진구,18.0
군자(5),5호선,2021042708,49.3,438.0,광진구,18.0
아차산(5),5호선,2021042708,35.7,438.0,광진구,18.0
건대입구(7),7호선,2021042708,32.7,420.0,광진구,18.0
군자(7),7호선,2021042708,40.6,420.0,광진구,18.0
어린이대공원(7),7호선,2021042708,25.3,420.0,광진구,18.0
중곡(7),7호선,2021042708,30.3,420.0,광진구,18.0
광나루(5),5호선,2021042709,30.7,438.0,광진구,19.0
군자(5),5호선,2021042709,51.2,438.0,광진구,19.0
아차산(5),5호선,2021042709,45.6,438.0,광진구,19.0
건대입구(7),7호선,2021042709,48.1,420.0,광진구,19.0
군자(7),7호선,2021042709,52.8,420.0,광진구,19.0
어린이대공원(7),7호선,2021042709,34.4,420.0,광진구,19.0
중곡(7),7호선,2021042709,36.7,420.0,광진구,19.0
광나루(5),5호선,2021042710,23.0,438.0,광진구,19.0
군자(5),5호선,2021042710,45.5,438.0,광진구,19.0
아차산(5),5호선,2021042710,37.6,438.0,광진구,19.0
건대입구(7),7호선,2021042710,24.5,420.0,광진구,19.0
군자(7),7호선,2021042710,30.0,420.0,광진구,19.0
어린이대공원(7),7호선,2021042710,22.4,420.0,광진구,19.0
중곡(7),7호선,2021042710,28.8,420.0,광진구,19.0
광나루(5),5호선,2021042711,15.4,438.0,광진구,13.0
군자(5),5호선,2021042711,34.4,438.0,광진구,13.0
아차산(5),5호선,2021042711,34.2,438.0,광진구,13.0
건대입구(7),7호선,2021042711,18.6,420.0,광진구,13.0
군자(7),7호선,2021042711,22.9,420.0,광진구,13.0
어린이대공원(7),7호선,2021042711,17.7,420.0,광진구,13.0
중곡(7),7호선,2021042711,27.3,420.0,광진구,13.0
광나루(5),5호선,2021042712,18.0,438.0,광진구,10.0
군자(5),5호선,2021042712,23.7,438.0,광진구,10.0
아차산(5),5호선,2021042712,30.0,438.0,광진구,10.0
건대입구(7),7호선,2021042712,15.9,420.0,광진구,10.0
군자(7),7호선,2021042712,30.4,420.0,광진구,10.0
어린이대공원(7),7호선,2021042712,17.5,420.0,광진구,10.0
중곡(7),7호선,2021042712,21.8,420.0,광진구,10.0
광나루(5),5호선,2021042713,32.3,438.0,광진구,10.0
군자(5),5호선,2021042713,30.8,438.0,광진구,10.0
아차산(5),5호선,2021042713,32.0,438.0,광진구,10.0
건대입구(7),7호선,2021042713,19.3,420.0,광진구,10.0
군자(7),7호선,2021042713,26.5,420.0,광진구,10.0
어린이대공원(7),7호선,2021042713,16.7,420.0,광진구,10.0
중곡(7),7호선,2021042713,32.8,420.0,광진구,10.0
광나루(5),5호선,2021042714,37.2,438.0,광진구,13.0
군자(5),5호선,2021042714,26.2,438.0,광진구,13.0
아차산(5),5호선,2021042714,36.0,438.0,광진구,13.0
건대입구(7),7호선,2021042714,20.0,420.0,광진구,13.0
군자(7),7호선,2021042714,49.3,420.0,광진구,13.0
어린이대공원(7),7호선,2021042714,23.3,420.0,광진구,13.0
중곡(7),7호선,2021042714,33.8,420.0,광진구,13.0
광나루(5),5호선,2021042715,44.4,438.0,광진구,13.0
군자(5),5호선,2021042715,32.5,438.0,광진구,13.0
아차산(5),5호선,2021042715,33.4,438.0,광진구,13.0
건대입구(7),7호선,2021042715,18.1,420.0,광진구,13.0
군자(7),7호선,2021042715,49.3,420.0,광진구,13.0
어린이대공원(7),7호선,2021042715,22.9,420.0,광진구,13.0
중곡(7),7호선,2021042715,29.4,420.0,광진구,13.0
광나루(5),5호선,2021042716,52.4,438.0,광진구,16.0
군자(5),5호선,2021042716,31.3,438.0,광진구,16.0
아차산(5),5호선,2021042716,38.3,438.0,광진구,16.0
건대입구(7),7호선,2021042716,16.3,420.0,광진구,16.0
군자(7),7호선,2021042716,47.8,420.0,광진구,16.0
어린이대공원(7),7호선,2021042716,26.8,420.0,광진구,16.0
중곡(7),7호선,2021042716,34.8,420.0,광진구,16.0
광나루(5),5호선,2021042717,44.5,438.0,광진구,18.0
군자(5),5호선,2021042717,60.6,438.0,광진구,18.0
아차산(5),5호선,2021042717,45.1,438.0,광진구,18.0
건대입구(7),7호선,2021042717,16.9,420.0,광진구,18.0
군자(7),7호선,2021042717,57.2,420.0,광진구,18.0
어린이대공원(7),7호선,2021042717,43.8,420.0,광진구,18.0
중곡(7),7호선,2021042717,35.5,420.0,광진구,18.0
광나루(5),5호선,2021042718,42.8,438.0,광진구,18.0
군자(5),5호선,2021042718,59.9,438.0,광진구,18.0
아차산(5),5호선,2021042718,42.5,438.0,광진구,18.0
건대입구(7),7호선,2021042718,25.0,420.0,광진구,18.0
군자(7),7호선,2021042718,45.8,420.0,광진구,18.0
어린이대공원(7),7호선,2021042718,39.3,420.0,광진구,18.0
중곡(7),7호선,2021042718,23.2,420.0,광진구,18.0
광나루(5),5호선,2021042719,36.4,438.0,광진구,14.0
군자(5),5호선,2021042719,49.7,438.0,광진구,14.0
아차산(5),5호선,2021042719,44.6,438.0,광진구,14.0
건대입구(7),7호선,2021042719,20.1,420.0,광진구,14.0
군자(7),7호선,2021042719,36.9,420.0,광진구,14.0
어린이대공원(7),7호선,2021042719,21.1,420.0,광진구,14.0
중곡(7),7호선,2021042719,23.3,420.0,광진구,14.0
광나루(5),5호선,2021042720,31.6,438.0,광진구,12.0
군자(5),5호선,2021042720,38.3,438.0,광진구,12.0
아차산(5),5호선,2021042720,51.0,438.0,광진구,12.0
건대입구(7),7호선,2021042720,17.7,420.0,광진구,12.0
군자(7),7호선,2021042720,31.7,420.0,광진구,12.0
어린이대공원(7),7호선,2021042720,19.3,420.0,광진구,12.0
중곡(7),7호선,2021042720,30.3,420.0,광진구,12.0
광나루(5),5호선,2021042721,29.1,438.0,광진구,10.0
군자(5),5호선,2021042721,36.8,438.0,광진구,10.0
아차산(5),5호선,2021042721,42.0,438.0,광진구,10.0
건대입구(7),7호선,2021042721,16.6,420.0,광진구,10.0
군자(7),7호선,2021042721,17.8,420.0,광진구,10.0
어린이대공원(7),7호선,2021042721,15.1,420.0,광진구,10.0
중곡(7),7호선,2021042721,22.1,420.0,광진구,10.0
광나루(5),5호선,2021042722,29.1,438.0,광진구,11.0
군자(5),5호선,2021042722,38.0,438.0,광진구,11.0
아차산(5),5호선,2021042722,41.1,438.0,광진구,11.0
건대입구(7),7호선,2021042722,21.4,420.0,광진구,11.0
군자(7),7호선,2021042722,26.1,420.0,광진구,11.0
어린이대공원(7),7호선,2021042722,19.8,420.0,광진구,11.0
중곡(7),7호선,2021042722,19.8,420.0,광진구,11.0
광나루(5),5호선,2021042723,27.4,438.0,광진구,12.0
군자(5),5호선,2021042723,31.2,438.0,광진구,12.0
아차산(5),5호선,2021042723,33.1,438.0,광진구,12.0
건대입구(7),7호선,2021042723,11.4,420.0,광진구,12.0
군자(7),7호선,2021042723,21.5,420.0,광진구,12.0
어린이대공원(7),7호선,2021042723,21.2,420.0,광진구,12.0
중곡(7),7호선,2021042723,17.8,420.0,광진구,12.0
봉화산(6),6호선,2021042700,30.7,330.0,중랑구,15.0
먹골(7),7호선,2021042700,16.9,420.0,중랑구,15.0
사가정(7),7호선,2021042700,21.5,420.0,중랑구,15.0
상봉(7),7호선,2021042700,17.2,420.0,중랑구,15.0
용마산(7),7호선,2021042700,51.3,420.0,중랑구,15.0
중화(7),7호선,2021042700,20.1,420.0,중랑구,15.0
봉화산(6),6호선,2021042701,16.9,330.0,중랑구,18.0
먹골(7),7호선,2021042701,14.3,420.0,중랑구,18.0
사가정(7),7호선,2021042701,16.2,420.0,중랑구,18.0
상봉(7),7호선,2021042701,12.8,420.0,중랑구,18.0
용마산(7),7호선,2021042701,30.5,420.0,중랑구,18.0
중화(7),7호선,2021042701,14.3,420.0,중랑구,18.0
봉화산(6),6호선,2021042702,12.3,330.0,중랑구,16.0
먹골(7),7호선,2021042702,12.8,420.0,중랑구,16.0
사가정(7),7호선,2021042702,18.1,420.0,중랑구,16.0
상봉(7),7호선,2021042702,15.4,420.0,중랑구,16.0
용마산(7),7호선,2021042702,18.4,420.0,중랑구,16.0
중화(7),7호선,2021042702,13.6,420.0,중랑구,16.0
봉화산(6),6호선,2021042703,12.2,330.0,중랑구,18.0
먹골(7),7호선,2021042703,5.6,420.0,중랑구,18.0
